state,district,month,enrolment_total,demo_updates_total,bio_updates_total,month_dt,total_updates,total_transactions,enroll_velocity,growth_acceleration,update_churn,center_load_density,enroll_velocity_norm,total_updates_norm,growth_acceleration_norm,center_load_density_norm,update_churn_norm,ASSI_raw,ASSI,StressCategory,high_stress,HighStressNextMonth,risk_probability_after
Maharashtra,Washim,2025-07,0.0,0.0,242.0,2025-07-01,242.0,242.0,0.0,0.0,0.01466039483999715,181.5,0.5170112752761873,0.0017227264637835913,0.700712835607737,0.0007620438819064185,1.6102066529981494e-06,0.269940615669824,26.99,🟢 Stable,0,0.0,0.04187760857888083
Maharashtra,Washim,2025-08,0.0,0.0,12621.0,2025-08-01,12621.0,12621.0,0.0,0.0,44.14753086419753,9465.75,0.5170112752761873,0.08984516817939135,0.700712835607737,0.03995875252783254,0.00484889040757826,0.2985778244257537,29.86,🟡 Watchlist,0,0.0,0.0040294073166691185
Maharashtra,Washim,2025-08,0.0,0.0,246.0,2025-08-01,246.0,246.0,0.0,0.0,0.016566312787196957,184.5,0.5170112752761873,0.0017512012813667912,0.700712835607737,0.0007747094311901816,1.8195408347950088e-06,0.2699496656067396,26.99,🟢 Stable,0,0.0,0.04187760857888083
Maharashtra,Washim,2025-09,2898.0,815.0,30394.0,2025-09-01,31209.0,34107.0,2898.0,2898.0,107.39939271255061,25580.25,0.5320139154923744,0.22216764548852108,0.7127442717825873,0.10799175050556649,0.011796081794598077,0.34906241944676597,34.91,🟡 Watchlist,0,0.0,0.0377257090169154
Maharashtra,Washim,2025-09,49.0,11.0,292.0,2025-09-01,303.0,352.0,-2849.0,-5747.0,0.00825216276834348,264.0,0.5022623028897425,0.0021569674319273893,0.6768533933382876,0.001110346487209906,9.063662702288365e-07,0.26164218417609697,26.16,🟢 Stable,0,0.0,0.07751746528134694
Maharashtra,Washim,2025-10,6145.0,489.0,19843.0,2025-10-01,20332.0,26477.0,6096.0,8945.0,56.84934210526316,19857.75,0.5485696240539225,0.14473749777540487,0.7378492043392881,0.08383221524678822,0.006243978410917094,0.33440805037384524,33.44,🟡 Watchlist,0,0.0,0.054493024147036696
Maharashtra,Washim,2025-10,112.0,6.0,347.0,2025-10-01,353.0,465.0,-6033.0,-12129.0,0.014756799291791668,348.75,0.4857790708509779,0.0025129026517173875,0.6503576632941558,0.001468148254476216,1.6207951188172734e-06,0.25236499139194424,25.24,🟢 Stable,0,1.0,0.5324902884836621
Maharashtra,Washim,2025-11,32455.0,525.0,32874.0,2025-11-01,33399.0,65854.0,32343.0,38376.0,80.19533898305085,49390.5,0.684447573589555,0.237757608115323,0.8600359531529587,0.20851504878347396,0.008808157609619702,0.4351569670157752,43.52,🟡 Watchlist,1,0.0,0.01504858826255177
Maharashtra,Washim,2025-11,685.0,3.0,621.0,2025-11-01,624.0,1309.0,-31770.0,-64113.0,0.015880239520958083,981.75,0.352541337502459,0.004442071542979178,0.43453910631920256,0.004140579153350249,1.7441868112643425e-06,0.17677502202622428,17.68,🟢 Stable,0,0.0,0.08779597656763137
Maharashtra,Washim,2025-12,10725.0,842.0,21506.0,2025-12-01,22348.0,33073.0,10040.0,41810.0,30.393279999999997,24804.75,0.5689872959009349,0.1590888058373376,0.8742926653076983,0.10471770601571372,0.00333820897708135,0.37308594574502707,37.31,🟡 Watchlist,0,0.0,0.020961085648708917
Maharashtra,Washim,2025-12,194.0,11.0,339.0,2025-12-01,350.0,544.0,-10531.0,-20571.0,0.013311557564096826,408.0,0.46249339945953216,0.0024915465385299874,0.6153095666108964,0.001718292852830539,1.462058749809273e-06,0.2395661130584319,23.96,🟢 Stable,0,0.0,0.22389541010110642
Maharashtra,Washim,2026-01,679.0,257.0,2178.0,2026-01-01,2435.0,3114.0,485.0,11016.0,5.896723646723647,2335.5,0.5195220691011876,0.017334045203772915,0.7464472389556149,0.009855908267648386,0.0006476594764652172,0.28507901152898013,28.51,🟢 Stable,0,0.0,0.004800609159941049
Maharashtra,Washim,2026-01,17.0,5.0,26.0,2026-01-01,31.0,48.0,-662.0,-1147.0,0.010816912972085386,36.0,0.513584171127424,0.0002206798362697989,0.6959509110761452,0.00014776474164390386,1.1880624923576247e-06,0.26766373787677294,26.77,🟢 Stable,0,,0.04448693415308626
Maharashtra,Yavatmal,2025-03,17095.0,0.0,38555.0,2025-03-01,38555.0,55650.0,0.0,0.0,0.0,41737.5,0.5170112752761873,0.2744616479800676,0.700712835607737,0.1762052325605941,0.0,0.3644415828197003,36.44,🟡 Watchlist,0,0.0,0.04774073544722091
Maharashtra,Yavatmal,2025-04,0.0,0.0,28732.0,2025-04-01,28732.0,28732.0,-17095.0,-17095.0,0.63342151675485,21549.0,0.42851226406303383,0.20453461470012457,0.6297406474058513,0.09097241865550972,6.957108260469174e-05,0.2978661476326771,29.79,🟡 Watchlist,0,1.0,0.8590737869329569
Maharashtra,Yavatmal,2025-05,885.0,383.0,43899.0,2025-05-01,44282.0,45167.0,885.0,17980.0,1.3099815543103748,33875.25,0.5215928268950022,0.31523046805481403,0.7753592201570149,0.1430119942751717,0.00014388023222271085,0.38575104894496626,38.58,🟡 Watchlist,1,1.0,0.7555884832672969
Maharashtra,Yavatmal,2025-06,2002.0,1489.0,52174.0,2025-06-01,53663.0,55665.0,1117.0,232.0,1.0300465189801955,41748.75,0.5227938664154147,0.38201103399181346,0.7016760147632115,0.1762527283704082,0.00011313390777405677,0.3929913073961767,39.3,🟡 Watchlist,1,0.0,0.8127849377245658
Maharashtra,Yavatmal,2025-07,891.0,1302.0,30313.0,2025-07-01,31615.0,32506.0,-1111.0,-2228.0,0.5007593545020871,24379.5,0.5112597455038671,0.22505783947321586,0.6914629944077486,0.10292236440474029,5.5000295215137345e-05,0.3378185998308138,33.78,🟡 Watchlist,0,0.0,0.6713496245158459
Maharashtra,Yavatmal,2025-08,0.0,0.0,27573.0,2025-08-01,27573.0,27573.0,-891.0,220.0,0.7413034539473684,20679.75,0.5123986622904652,0.1962840363053924,0.7016261951517215,0.08730257575053933,8.142016408589388e-05,0.3306035130665025,33.06,🟡 Watchlist,0,1.0,0.7190523745507045
Maharashtra,Yavatmal,2025-09,11199.0,2205.0,68143.0,2025-09-01,70348.0,81547.0,11199.0,12090.0,2.168557336621455,61160.25,0.5749873166085129,0.5007866168357359,0.7509060941839756,0.25820516501099794,0.0002381808599935698,0.4578912040785061,45.79,🟡 Watchlist,1,1.0,0.9408685197217557
Maharashtra,Yavatmal,2025-10,24797.0,1292.0,52377.0,2025-10-01,53669.0,78466.0,13598.0,2399.0,0.6484619539723379,58849.5,0.5874066864769162,0.3820537462181883,0.7106726062714588,0.2484495256751793,7.122303075042153e-05,0.4217777417339573,42.18,🟡 Watchlist,1,1.0,0.9403322269737369
Maharashtra,Yavatmal,2025-11,105324.0,1103.0,77201.0,2025-11-01,78304.0,183628.0,80527.0,66929.0,1.2401416061114214,137721.0,0.9338910574324674,0.5574230290087204,0.9785775670592729,0.5814331491199554,0.00013620944637673956,0.6557794388071014,65.58,🔴 Critical,1,0.0,0.11458734806594999
Maharashtra,Yavatmal,2025-12,37186.0,1512.0,53768.0,2025-12-01,55280.0,92466.0,-68138.0,-148665.0,0.6000638528829577,69349.5,0.16426803888883135,0.393521978999822,0.08351012376021816,0.2927789481683505,6.590728412714627e-05,0.2000762575420786,20.01,🟢 Stable,0,0.0,0.09938651133420383
Maharashtra,Yavatmal,2026-01,2328.0,564.0,4119.0,2026-01-01,4683.0,7011.0,-34858.0,33280.0,0.07200575242850166,5258.25,0.3365550873342099,0.033336892685531236,0.8388792248068453,0.022195319657354672,7.908664321794867e-06,0.2635793242145559,26.36,🟢 Stable,0,,0.19730267636575186
